datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
05/05/2011 05:00,2,0,1,1,13.94,15.91,66,16.9979,1,29,30
05/05/2011 06:00,2,0,1,1,13.94,15.91,66,16.9979,3,86,89
05/05/2011 07:00,2,0,1,1,15.58,19.695,58,16.9979,16,255,271
05/05/2011 08:00,2,0,1,1,17.22,21.21,50,16.9979,25,415,440
05/05/2011 09:00,2,0,1,1,18.86,22.725,44,19.0012,20,164,184
05/05/2011 10:00,2,0,1,1,20.5,24.24,39,19.0012,30,98,128
05/05/2011 11:00,2,0,1,1,21.32,25,36,30.0026,43,105,148
05/05/2011 12:00,2,0,1,1,21.32,25,34,23.9994,27,169,196
05/05/2011 13:00,2,0,1,1,22.14,25.76,30,39.0007,50,142,192
05/05/2011 14:00,2,0,1,1,22.14,25.76,28,30.0026,19,135,154
05/05/2011 15:00,2,0,1,1,22.96,26.515,26,32.9975,27,120,147
05/05/2011 16:00,2,0,1,1,23.78,27.275,24,27.9993,36,233,269
05/05/2011 17:00,2,0,1,1,22.96,26.515,26,26.0027,66,467,533
05/05/2011 18:00,2,0,1,1,22.96,26.515,26,19.0012,64,456,520
05/05/2011 19:00,2,0,1,1,22.14,25.76,28,15.0013,56,305,361
05/05/2011 20:00,2,0,1,1,20.5,24.24,34,11.0014,33,225,258
05/05/2011 21:00,2,0,1,1,20.5,24.24,36,12.998,39,141,180
05/05/2011 22:00,2,0,1,1,19.68,23.485,39,12.998,30,135,165
05/05/2011 23:00,2,0,1,1,18.86,22.725,41,12.998,16,99,115
06/05/2011 00:00,2,0,1,1,18.04,21.97,44,11.0014,13,43,56
06/05/2011 01:00,2,0,1,1,16.4,20.455,62,11.0014,8,24,32
06/05/2011 02:00,2,0,1,1,15.58,19.695,62,7.0015,1,15,16
06/05/2011 03:00,2,0,1,1,14.76,18.18,71,7.0015,3,6,9
06/05/2011 04:00,2,0,1,1,14.76,18.18,71,7.0015,0,1,1
06/05/2011 05:00,2,0,1,1,13.94,17.425,81,7.0015,0,16,16
06/05/2011 06:00,2,0,1,1,14.76,18.18,81,6.0032,8,74,82
06/05/2011 07:00,2,0,1,1,16.4,20.455,82,0,20,202,222
06/05/2011 08:00,2,0,1,1,17.22,21.21,77,16.9979,35,415,450
06/05/2011 09:00,2,0,1,1,18.86,22.725,67,19.0012,27,161,188
06/05/2011 10:00,2,0,1,2,22.14,25.76,49,22.0028,30,97,127
06/05/2011 11:00,2,0,1,2,22.14,25.76,49,22.0028,42,123,165
06/05/2011 12:00,2,0,1,1,22.96,26.515,49,23.9994,48,198,246
06/05/2011 13:00,2,0,1,1,23.78,27.275,40,22.0028,71,182,253
06/05/2011 14:00,2,0,1,1,24.6,31.06,40,30.0026,86,127,213
06/05/2011 15:00,2,0,1,1,24.6,31.06,38,26.0027,89,171,260
06/05/2011 16:00,2,0,1,1,24.6,31.06,40,16.9979,82,262,344
06/05/2011 17:00,2,0,1,1,23.78,27.275,40,23.9994,83,470,553
06/05/2011 18:00,2,0,1,3,22.14,25.76,52,23.9994,85,385,470
06/05/2011 19:00,2,0,1,3,22.14,25.76,52,23.9994,39,253,292
06/05/2011 20:00,2,0,1,1,21.32,25,48,7.0015,29,161,190
06/05/2011 21:00,2,0,1,1,19.68,23.485,67,8.9981,22,130,152
06/05/2011 22:00,2,0,1,1,18.86,22.725,72,15.0013,46,105,151
06/05/2011 23:00,2,0,1,1,18.04,21.97,82,8.9981,27,93,120
07/05/2011 00:00,2,0,0,1,17.22,21.21,82,8.9981,10,76,86
07/05/2011 01:00,2,0,0,1,17.22,21.21,82,7.0015,8,50,58
07/05/2011 02:00,2,0,0,1,17.22,21.21,82,6.0032,5,47,52
07/05/2011 03:00,2,0,0,1,17.22,21.21,77,6.0032,9,9,18
07/05/2011 04:00,2,0,0,1,16.4,20.455,82,7.0015,1,4,5
07/05/2011 05:00,2,0,0,1,18.86,22.725,59,8.9981,4,3,7
07/05/2011 06:00,2,0,0,1,17.22,21.21,77,6.0032,1,12,13
07/05/2011 07:00,2,0,0,1,19.68,23.485,59,0,8,32,40
07/05/2011 08:00,2,0,0,1,21.32,25,52,12.998,19,96,115
07/05/2011 09:00,2,0,0,1,22.14,25.76,49,19.0012,54,164,218
07/05/2011 10:00,2,0,0,1,22.96,26.515,49,19.9995,90,208,298
07/05/2011 11:00,2,0,0,1,22.96,26.515,43,0,132,215,347
07/05/2011 12:00,2,0,0,1,24.6,31.06,40,12.998,129,244,373
07/05/2011 13:00,2,0,0,1,24.6,31.06,35,19.0012,196,240,436
07/05/2011 14:00,2,0,0,3,24.6,31.06,35,11.0014,143,235,378
07/05/2011 15:00,2,0,0,1,24.6,31.06,38,16.9979,148,230,378
07/05/2011 16:00,2,0,0,1,24.6,31.06,38,12.998,119,223,342
07/05/2011 17:00,2,0,0,1,23.78,27.275,40,15.0013,138,216,354
07/05/2011 18:00,2,0,0,1,23.78,27.275,37,11.0014,114,175,289
07/05/2011 19:00,2,0,0,1,22.96,26.515,43,12.998,88,179,267
07/05/2011 20:00,2,0,0,1,22.96,26.515,43,8.9981,82,137,219
07/05/2011 21:00,2,0,0,1,22.14,25.76,49,15.0013,58,124,182
07/05/2011 22:00,2,0,0,1,22.14,25.76,49,12.998,26,94,120
07/05/2011 23:00,2,0,0,1,20.5,24.24,59,7.0015,30,89,119
08/05/2011 00:00,2,0,0,2,20.5,24.24,59,7.0015,22,78,100
08/05/2011 01:00,2,0,0,2,21.32,25,55,0,8,56,64
08/05/2011 02:00,2,0,0,1,19.68,23.485,63,0,17,42,59
08/05/2011 03:00,2,0,0,1,18.86,22.725,72,6.0032,10,21,31
08/05/2011 04:00,2,0,0,1,17.22,21.21,82,0,2,8,10
08/05/2011 05:00,2,0,0,2,18.04,21.97,77,0,0,5,5
08/05/2011 06:00,2,0,0,2,18.04,21.97,82,0,2,4,6
08/05/2011 07:00,2,0,0,2,18.86,22.725,82,0,8,15,23
08/05/2011 08:00,2,0,0,1,21.32,25,63,8.9981,28,58,86
08/05/2011 09:00,2,0,0,1,22.96,26.515,52,15.0013,48,112,160
08/05/2011 10:00,2,0,0,1,23.78,27.275,49,8.9981,91,153,244
08/05/2011 11:00,2,0,0,1,23.78,27.275,49,6.0032,142,198,340
08/05/2011 12:00,2,0,0,1,24.6,31.06,46,6.0032,139,243,382
08/05/2011 13:00,2,0,0,1,24.6,31.06,49,8.9981,166,224,390
08/05/2011 14:00,2,0,0,1,24.6,31.06,49,0,126,240,366
08/05/2011 15:00,2,0,0,1,24.6,31.06,49,0,128,230,358
08/05/2011 16:00,2,0,0,1,24.6,31.06,46,7.0015,122,263,385
08/05/2011 17:00,2,0,0,3,23.78,27.275,49,19.0012,106,245,351
08/05/2011 18:00,2,0,0,1,23.78,27.275,49,0,63,205,268
08/05/2011 19:00,2,0,0,1,22.96,26.515,64,0,61,178,239
08/05/2011 20:00,2,0,0,1,21.32,25,77,8.9981,42,132,174
08/05/2011 21:00,2,0,0,1,21.32,25,77,6.0032,32,95,127
08/05/2011 22:00,2,0,0,1,20.5,24.24,88,6.0032,29,86,115
08/05/2011 23:00,2,0,0,1,18.86,22.725,88,6.0032,9,41,50
09/05/2011 00:00,2,0,1,1,18.86,22.725,82,6.0032,31,22,53
09/05/2011 01:00,2,0,1,1,18.04,21.97,88,0,25,8,33
09/05/2011 02:00,2,0,1,1,18.04,21.97,94,0,6,2,8
09/05/2011 03:00,2,0,1,1,18.86,22.725,82,6.0032,0,7,7
09/05/2011 04:00,2,0,1,1,17.22,21.21,82,11.0014,0,4,4
09/05/2011 05:00,2,0,1,1,17.22,21.21,77,11.0014,0,23,23
09/05/2011 06:00,2,0,1,1,18.04,21.97,72,16.9979,2,87,89
09/05/2011 07:00,2,0,1,1,19.68,23.485,63,16.9979,16,221,237
09/05/2011 08:00,2,0,1,1,21.32,25,55,15.0013,23,351,374
09/05/2011 09:00,2,0,1,1,22.14,25.76,56,11.0014,36,142,178
09/05/2011 10:00,2,0,1,1,22.96,26.515,52,12.998,24,95,119
09/05/2011 11:00,2,0,1,1,24.6,31.06,46,15.0013,26,99,125
09/05/2011 12:00,2,0,1,1,24.6,31.06,43,12.998,35,160,195
09/05/2011 13:00,2,0,1,1,25.42,31.06,38,19.0012,36,138,174
09/05/2011 14:00,2,0,1,1,25.42,31.06,41,15.0013,44,118,162
09/05/2011 15:00,2,0,1,1,25.42,31.06,41,15.0013,51,148,199
09/05/2011 16:00,2,0,1,1,26.24,31.06,38,15.0013,49,255,304
09/05/2011 17:00,2,0,1,1,25.42,31.06,38,16.9979,59,539,598
09/05/2011 18:00,2,0,1,1,25.42,31.06,38,19.9995,66,458,524
09/05/2011 19:00,2,0,1,1,23.78,27.275,43,12.998,45,339,384
09/05/2011 20:00,2,0,1,1,22.14,25.76,49,12.998,25,214,239
09/05/2011 21:00,2,0,1,1,21.32,25,59,8.9981,28,128,156
09/05/2011 22:00,2,0,1,1,21.32,25,68,6.0032,21,95,116
09/05/2011 23:00,2,0,1,1,20.5,24.24,68,6.0032,16,45,61
10/05/2011 00:00,2,0,1,1,19.68,23.485,63,0,6,12,18
10/05/2011 01:00,2,0,1,1,18.86,22.725,59,6.0032,3,12,15
10/05/2011 02:00,2,0,1,1,18.04,21.97,58,8.9981,1,4,5
10/05/2011 03:00,2,0,1,1,18.04,21.97,54,12.998,1,3,4
10/05/2011 04:00,2,0,1,1,17.22,21.21,62,16.9979,0,2,2
10/05/2011 05:00,2,0,1,1,16.4,20.455,66,15.0013,1,28,29
10/05/2011 06:00,2,0,1,1,17.22,21.21,67,8.9981,9,103,112
10/05/2011 07:00,2,0,1,2,18.04,21.97,62,8.9981,13,301,314
10/05/2011 08:00,2,0,1,2,20.5,24.24,51,7.0015,28,397,425
10/05/2011 09:00,2,0,1,2,21.32,25,48,7.0015,29,176,205
10/05/2011 10:00,2,0,1,2,22.96,26.515,37,6.0032,27,100,127
10/05/2011 11:00,2,0,1,2,22.96,26.515,43,8.9981,17,108,125
10/05/2011 12:00,2,0,1,2,24.6,31.06,38,0,47,170,217
10/05/2011 13:00,2,0,1,2,25.42,31.06,38,16.9979,50,152,202
10/05/2011 14:00,2,0,1,2,25.42,31.06,33,0,42,134,176
10/05/2011 15:00,2,0,1,2,26.24,31.06,33,6.0032,28,152,180
10/05/2011 16:00,2,0,1,1,27.06,31.06,31,7.0015,56,271,327
10/05/2011 17:00,2,0,1,1,26.24,31.06,33,0,79,532,611
10/05/2011 18:00,2,0,1,1,26.24,31.06,29,8.9981,70,480,550
10/05/2011 19:00,2,0,1,1,24.6,31.06,43,15.0013,69,365,434
10/05/2011 20:00,2,0,1,1,22.14,25.76,60,8.9981,50,241,291
10/05/2011 21:00,2,0,1,1,22.14,25.76,52,0,30,173,203
10/05/2011 22:00,2,0,1,1,21.32,25,55,7.0015,29,121,150
10/05/2011 23:00,2,0,1,2,21.32,25,59,8.9981,9,72,81
11/05/2011 00:00,2,0,1,2,21.32,25,55,8.9981,8,30,38
11/05/2011 01:00,2,0,1,2,20.5,24.24,59,7.0015,4,16,20
11/05/2011 02:00,2,0,1,1,21.32,25,59,0,6,4,10
11/05/2011 03:00,2,0,1,1,20.5,24.24,63,15.0013,0,3,3
11/05/2011 04:00,2,0,1,2,19.68,23.485,88,8.9981,0,2,2
11/05/2011 05:00,2,0,1,1,18.86,22.725,88,8.9981,0,20,20
11/05/2011 06:00,2,0,1,1,18.86,22.725,82,8.9981,6,93,99
11/05/2011 07:00,2,0,1,1,19.68,23.485,72,12.998,25,293,318
11/05/2011 08:00,2,0,1,1,19.68,23.485,77,16.9979,21,421,442
11/05/2011 09:00,2,0,1,1,21.32,25,72,8.9981,21,182,203
11/05/2011 10:00,2,0,1,1,22.14,25.76,68,6.0032,30,124,154
11/05/2011 11:00,2,0,1,1,22.96,26.515,64,6.0032,18,123,141
11/05/2011 12:00,2,0,1,1,24.6,31.06,56,0,41,185,226
11/05/2011 13:00,2,0,1,1,25.42,31.06,50,0,36,157,193
11/05/2011 14:00,2,0,1,1,25.42,31.06,53,6.0032,36,141,177
11/05/2011 15:00,2,0,1,1,26.24,31.06,41,0,48,131,179
11/05/2011 16:00,2,0,1,1,27.06,31.06,39,0,49,240,289
11/05/2011 17:00,2,0,1,1,26.24,31.06,47,7.0015,17,242,259
11/05/2011 18:00,2,0,1,1,25.42,31.06,50,19.9995,40,234,274
11/05/2011 19:00,2,0,1,1,22.96,26.515,52,8.9981,60,341,401
11/05/2011 20:00,2,0,1,1,22.14,25.76,64,8.9981,28,245,273
11/05/2011 21:00,2,0,1,1,22.14,25.76,60,0,32,202,234
11/05/2011 22:00,2,0,1,1,20.5,24.24,72,16.9979,12,134,146
11/05/2011 23:00,2,0,1,1,18.86,22.725,88,16.9979,12,69,81
12/05/2011 00:00,2,0,1,2,18.86,22.725,88,15.0013,5,39,44
12/05/2011 01:00,2,0,1,1,18.86,22.725,88,15.0013,1,16,17
12/05/2011 02:00,2,0,1,1,18.04,21.97,94,12.998,1,14,15
12/05/2011 03:00,2,0,1,1,18.04,21.97,88,8.9981,0,5,5
12/05/2011 04:00,2,0,1,1,17.22,21.21,94,0,1,5,6
12/05/2011 05:00,2,0,1,1,17.22,21.21,94,8.9981,2,27,29
12/05/2011 06:00,2,0,1,1,18.04,21.97,88,0,9,103,112
12/05/2011 07:00,2,0,1,1,18.86,22.725,88,8.9981,14,283,297
12/05/2011 08:00,2,0,1,1,19.68,23.485,82,12.998,27,394,421
12/05/2011 09:00,2,0,1,2,20.5,24.24,77,19.0012,21,191,212
12/05/2011 10:00,2,0,1,2,22.14,25.76,68,15.0013,28,119,147
12/05/2011 11:00,2,0,1,1,23.78,27.275,60,15.0013,43,136,179
12/05/2011 12:00,2,0,1,1,23.78,27.275,60,15.0013,43,164,207
12/05/2011 13:00,2,0,1,2,25.42,31.06,57,19.9995,48,170,218
12/05/2011 14:00,2,0,1,2,25.42,30.305,61,15.0013,43,148,191
12/05/2011 15:00,2,0,1,2,26.24,31.06,53,16.9979,54,163,217
12/05/2011 16:00,2,0,1,2,26.24,31.06,57,16.9979,50,238,288
12/05/2011 17:00,2,0,1,2,26.24,31.06,57,12.998,54,540,594
12/05/2011 18:00,2,0,1,1,25.42,30.305,69,15.0013,64,463,527
12/05/2011 19:00,2,0,1,2,24.6,30.305,64,12.998,59,305,364
12/05/2011 20:00,2,0,1,1,24.6,30.305,64,12.998,56,220,276
12/05/2011 21:00,2,0,1,1,22.96,26.515,83,8.9981,31,192,223
12/05/2011 22:00,2,0,1,1,22.14,25.76,83,12.998,25,147,172
12/05/2011 23:00,2,0,1,2,22.14,25.76,77,12.998,16,87,103
13/05/2011 00:00,2,0,1,2,21.32,25,83,11.0014,6,46,52
13/05/2011 01:00,2,0,1,1,21.32,25,83,11.0014,5,15,20
13/05/2011 02:00,2,0,1,2,20.5,24.24,88,8.9981,3,8,11
13/05/2011 03:00,2,0,1,2,20.5,24.24,88,8.9981,2,2,4
13/05/2011 04:00,2,0,1,3,20.5,24.24,88,11.0014,2,3,5
13/05/2011 05:00,2,0,1,2,20.5,24.24,88,12.998,1,24,25
13/05/2011 06:00,2,0,1,3,20.5,24.24,88,8.9981,6,76,82
13/05/2011 07:00,2,0,1,3,20.5,24.24,88,11.0014,16,141,157
13/05/2011 08:00,2,0,1,2,20.5,24.24,88,12.998,26,361,387
13/05/2011 09:00,2,0,1,2,20.5,24.24,88,12.998,18,215,233
13/05/2011 10:00,2,0,1,2,21.32,25,83,8.9981,31,99,130
13/05/2011 11:00,2,0,1,2,21.32,25,83,11.0014,56,90,146
13/05/2011 12:00,2,0,1,2,21.32,25,88,12.998,53,170,223
13/05/2011 13:00,2,0,1,2,21.32,25,88,26.0027,69,157,226
13/05/2011 14:00,2,0,1,2,21.32,25,87,19.0012,70,120,190
13/05/2011 15:00,2,0,1,2,21.32,25,88,11.0014,56,142,198
13/05/2011 16:00,2,0,1,2,21.32,25,88,8.9981,44,256,300
13/05/2011 17:00,2,0,1,3,21.32,25,88,11.0014,62,429,491
13/05/2011 18:00,2,0,1,3,21.32,25,88,11.0014,39,359,398
13/05/2011 19:00,2,0,1,2,21.32,25,83,12.998,25,245,270
13/05/2011 20:00,2,0,1,2,21.32,25,83,8.9981,22,130,152
13/05/2011 21:00,2,0,1,2,21.32,25,84,11.0014,24,130,154
13/05/2011 22:00,2,0,1,2,21.32,25,83,15.0013,25,107,132
13/05/2011 23:00,2,0,1,3,20.5,24.24,88,11.0014,31,88,119
14/05/2011 00:00,2,0,0,2,20.5,24.24,88,8.9981,24,78,102
14/05/2011 01:00,2,0,0,2,20.5,24.24,88,8.9981,18,64,82
14/05/2011 02:00,2,0,0,2,20.5,24.24,88,8.9981,15,37,52
14/05/2011 03:00,2,0,0,2,20.5,24.24,88,8.9981,5,30,35
14/05/2011 04:00,2,0,0,2,20.5,24.24,82,11.0014,1,4,5
14/05/2011 05:00,2,0,0,2,20.5,24.24,82,7.0015,7,7,14
14/05/2011 06:00,2,0,0,2,20.5,24.24,88,7.0015,2,9,11
14/05/2011 07:00,2,0,0,3,19.68,23.485,100,0,4,28,32
14/05/2011 08:00,2,0,0,3,20.5,24.24,94,0,16,72,88
14/05/2011 09:00,2,0,0,2,21.32,25,94,6.0032,14,86,100
14/05/2011 10:00,2,0,0,2,21.32,25,94,11.0014,34,133,167
14/05/2011 11:00,2,0,0,2,21.32,25,94,8.9981,72,207,279
14/05/2011 12:00,2,0,0,3,21.32,25,100,6.0032,75,204,279
14/05/2011 13:00,2,0,0,3,21.32,25,100,6.0032,68,180,248
14/05/2011 14:00,2,0,0,2,22.14,25.76,94,8.9981,57,159,216
14/05/2011 15:00,2,0,0,2,22.14,25.76,94,11.0014,73,221,294
14/05/2011 16:00,2,0,0,2,22.14,25.76,94,12.998,107,188,295
14/05/2011 17:00,2,0,0,2,22.96,26.515,88,12.998,78,194,272
14/05/2011 18:00,2,0,0,2,22.96,26.515,88,15.0013,88,216,304
14/05/2011 19:00,2,0,0,3,22.14,25.76,94,8.9981,69,179,248
14/05/2011 20:00,2,0,0,3,22.14,25.76,94,8.9981,42,115,157
14/05/2011 21:00,2,0,0,3,22.14,25.76,94,15.0013,15,44,59
14/05/2011 22:00,2,0,0,3,22.14,25.76,94,11.0014,7,19,26
14/05/2011 23:00,2,0,0,3,21.32,25,100,12.998,11,33,44
15/05/2011 00:00,2,0,0,2,21.32,25,100,0,5,34,39
15/05/2011 01:00,2,0,0,2,21.32,25,100,7.0015,4,43,47
15/05/2011 02:00,2,0,0,2,21.32,25,100,8.9981,13,37,50
15/05/2011 03:00,2,0,0,2,21.32,25,100,0,11,21,32
15/05/2011 04:00,2,0,0,2,21.32,25,100,0,5,8,13
15/05/2011 05:00,2,0,0,3,21.32,25,100,7.0015,3,11,14
15/05/2011 06:00,2,0,0,2,21.32,25,100,8.9981,3,14,17
15/05/2011 07:00,2,0,0,2,21.32,25,100,8.9981,4,38,42
15/05/2011 08:00,2,0,0,2,22.14,25.76,94,8.9981,24,46,70
15/05/2011 09:00,2,0,0,1,23.78,27.275,83,16.9979,36,98,134
15/05/2011 10:00,2,0,0,1,23.78,27.275,83,15.0013,73,153,226
15/05/2011 11:00,2,0,0,1,24.6,28.79,78,15.0013,120,202,322
15/05/2011 12:00,2,0,0,1,25.42,29.545,73,19.9995,120,247,367
15/05/2011 13:00,2,0,0,1,25.42,29.545,73,19.0012,195,261,456
15/05/2011 14:00,2,0,0,1,26.24,30.305,73,12.998,183,254,437
15/05/2011 15:00,2,0,0,1,27.06,31.06,69,16.9979,206,253,459
15/05/2011 16:00,2,0,0,1,26.24,30.305,69,16.9979,158,282,440
15/05/2011 17:00,2,0,0,3,22.96,26.515,78,23.9994,137,255,392
15/05/2011 18:00,2,0,0,1,22.96,26.515,78,16.9979,60,177,237
15/05/2011 19:00,2,0,0,1,22.96,26.515,83,7.0015,78,153,231
15/05/2011 20:00,2,0,0,1,22.14,25.76,88,0,53,138,191
15/05/2011 21:00,2,0,0,1,22.14,25.76,88,0,44,107,151
15/05/2011 22:00,2,0,0,1,22.96,26.515,83,0,29,88,117
15/05/2011 23:00,2,0,0,1,22.14,25.76,88,15.0013,18,51,69
16/05/2011 00:00,2,0,1,1,21.32,25,94,7.0015,17,21,38
16/05/2011 01:00,2,0,1,1,21.32,25,94,8.9981,6,8,14
16/05/2011 02:00,2,0,1,1,20.5,24.24,100,6.0032,4,9,13
16/05/2011 03:00,2,0,1,1,20.5,24.24,94,11.0014,1,3,4
16/05/2011 04:00,2,0,1,1,20.5,24.24,100,8.9981,1,5,6
16/05/2011 05:00,2,0,1,1,20.5,24.24,93,12.998,1,20,21
16/05/2011 06:00,2,0,1,1,21.32,25,88,11.0014,11,93,104
16/05/2011 07:00,2,0,1,1,21.32,25,83,19.0012,27,245,272
16/05/2011 08:00,2,0,1,1,22.96,26.515,73,19.9995,28,366,394
16/05/2011 09:00,2,0,1,1,24.6,29.545,69,12.998,38,156,194
16/05/2011 10:00,2,0,1,1,25.42,30.305,65,6.0032,37,75,112
16/05/2011 11:00,2,0,1,1,26.24,31.06,57,0,56,129,185
16/05/2011 12:00,2,0,1,1,27.06,31.06,54,6.0032,72,137,209
16/05/2011 13:00,2,0,1,1,27.88,31.82,51,0,61,153,214
16/05/2011 14:00,2,0,1,1,27.88,31.82,51,0,76,117,193
16/05/2011 15:00,2,0,1,1,29.52,33.335,51,0,55,110,165
16/05/2011 16:00,2,0,1,3,24.6,28.79,78,16.9979,45,181,226
16/05/2011 17:00,2,0,1,1,23.78,27.275,88,15.0013,47,227,274
16/05/2011 18:00,2,0,1,3,23.78,27.275,83,12.998,55,398,453
16/05/2011 19:00,2,0,1,1,23.78,27.275,83,16.9979,36,272,308
16/05/2011 20:00,2,0,1,1,23.78,27.275,83,0,31,167,198
16/05/2011 21:00,2,0,1,1,23.78,27.275,83,0,28,149,177
16/05/2011 22:00,2,0,1,1,22.96,26.515,88,6.0032,22,105,127
16/05/2011 23:00,2,0,1,1,22.96,26.515,88,6.0032,18,39,57
17/05/2011 00:00,2,0,1,2,22.96,26.515,88,0,13,18,31
17/05/2011 01:00,2,0,1,3,22.96,26.515,88,0,7,6,13
17/05/2011 02:00,2,0,1,3,22.96,26.515,88,0,4,4,8
17/05/2011 03:00,2,0,1,3,22.14,25.76,94,16.9979,1,3,4
17/05/2011 04:00,2,0,1,3,22.14,25.76,94,16.9979,2,2,4
17/05/2011 05:00,2,0,1,3,21.32,25,94,16.9979,0,22,22
17/05/2011 06:00,2,0,1,3,21.32,25,94,16.9979,0,49,49
17/05/2011 07:00,2,0,1,2,21.32,25,94,16.9979,13,138,151
17/05/2011 08:00,2,0,1,2,21.32,25,94,19.9995,22,325,347
17/05/2011 09:00,2,0,1,2,22.14,25.76,88,16.9979,17,190,207
17/05/2011 10:00,2,0,1,3,22.14,25.76,88,16.9979,31,73,104
17/05/2011 11:00,2,0,1,2,22.96,26.515,83,27.9993,26,104,130
17/05/2011 12:00,2,0,1,3,22.96,26.515,83,27.9993,38,115,153
17/05/2011 13:00,2,0,1,2,22.96,26.515,88,22.0028,31,141,172
17/05/2011 14:00,2,0,1,1,25.42,29.545,73,31.0009,61,123,184
17/05/2011 15:00,2,0,1,1,25.42,30.305,69,30.0026,79,131,210
17/05/2011 16:00,2,0,1,1,25.42,30.305,61,22.0028,73,217,290
17/05/2011 17:00,2,0,1,1,25.42,30.305,65,27.9993,83,521,604
17/05/2011 18:00,2,0,1,1,24.6,29.545,69,19.9995,54,426,480
17/05/2011 19:00,2,0,1,1,24.6,29.545,69,16.9979,51,298,349
17/05/2011 20:00,2,0,1,1,23.78,27.275,83,27.9993,30,253,283
17/05/2011 21:00,2,0,1,1,22.14,25.76,88,16.9979,23,151,174
17/05/2011 22:00,2,0,1,2,22.14,25.76,88,19.0012,12,86,98
17/05/2011 23:00,2,0,1,2,22.14,25.76,88,16.9979,7,49,56
18/05/2011 00:00,2,0,1,2,22.14,25.76,88,15.0013,8,15,23
18/05/2011 01:00,2,0,1,2,22.14,25.76,88,16.9979,3,9,12
18/05/2011 02:00,2,0,1,3,21.32,25,94,15.0013,1,5,6
18/05/2011 03:00,2,0,1,3,21.32,25,94,19.9995,6,3,9
18/05/2011 04:00,2,0,1,3,21.32,25,94,19.9995,1,2,3
18/05/2011 05:00,2,0,1,1,21.32,25,100,15.0013,0,9,9
18/05/2011 06:00,2,0,1,1,21.32,25,100,8.9981,2,99,101
18/05/2011 07:00,2,0,1,1,22.14,25.76,88,12.998,14,260,274
18/05/2011 08:00,2,0,1,1,22.96,26.515,88,19.0012,25,428,453
18/05/2011 09:00,2,0,1,3,22.96,26.515,83,16.9979,26,176,202
18/05/2011 10:00,2,0,1,3,22.14,25.76,88,19.0012,33,73,106
18/05/2011 11:00,2,0,1,2,22.14,25.76,94,6.0032,6,17,23
18/05/2011 12:00,2,0,1,1,22.96,26.515,94,19.9995,12,42,54
18/05/2011 13:00,2,0,1,2,22.96,26.515,83,22.0028,30,92,122
18/05/2011 14:00,2,0,1,2,23.78,27.275,78,19.0012,44,94,138
18/05/2011 15:00,2,0,1,1,24.6,28.79,78,16.9979,34,133,167
18/05/2011 16:00,2,0,1,1,24.6,29.545,73,12.998,53,241,294
18/05/2011 17:00,2,0,1,1,24.6,29.545,69,8.9981,78,487,565
18/05/2011 18:00,2,0,1,1,24.6,29.545,73,15.0013,58,431,489
18/05/2011 19:00,2,0,1,3,22.96,26.515,88,8.9981,43,288,331
18/05/2011 20:00,2,0,1,3,22.96,26.515,88,8.9981,24,189,213
18/05/2011 21:00,2,0,1,1,21.32,25,88,0,11,74,85
18/05/2011 22:00,2,0,1,1,21.32,25,83,0,14,103,117
18/05/2011 23:00,2,0,1,1,21.32,25,94,6.0032,10,49,59
19/05/2011 00:00,2,0,1,1,21.32,25,94,7.0015,6,23,29
19/05/2011 01:00,2,0,1,1,20.5,24.24,94,0,2,4,6
19/05/2011 02:00,2,0,1,1,20.5,24.24,94,0,3,12,15
19/05/2011 03:00,2,0,1,1,19.68,23.485,100,0,1,3,4
19/05/2011 04:00,2,0,1,1,19.68,23.485,94,0,2,3,5
19/05/2011 05:00,2,0,1,1,19.68,23.485,94,0,2,24,26
19/05/2011 06:00,2,0,1,2,20.5,24.24,94,0,17,86,103
19/05/2011 07:00,2,0,1,2,20.5,24.24,100,0,18,239,257
19/05/2011 08:00,2,0,1,2,21.32,25,88,0,34,453,487
19/05/2011 09:00,2,0,1,2,22.14,25.76,88,6.0032,40,176,216
19/05/2011 10:00,2,0,1,2,22.14,25.76,83,0,35,95,130
19/05/2011 11:00,2,0,1,3,22.14,25.76,88,11.0014,53,111,164
19/05/2011 12:00,2,0,1,2,23.78,27.275,78,7.0015,38,130,168
19/05/2011 13:00,2,0,1,3,23.78,27.275,64,16.9979,44,139,183
19/05/2011 14:00,2,0,1,3,22.14,25.76,73,12.998,43,137,180
19/05/2011 15:00,2,0,1,1,22.96,26.515,78,11.0014,63,125,188
19/05/2011 16:00,2,0,1,1,23.78,27.275,64,12.998,55,247,302
19/05/2011 17:00,2,0,1,1,22.96,26.515,78,11.0014,60,487,547
19/05/2011 18:00,2,0,1,1,24.6,31.06,55,11.0014,59,454,513
19/05/2011 19:00,2,0,1,1,23.78,27.275,60,8.9981,65,345,410
19/05/2011 20:00,2,0,1,1,22.14,25.76,77,19.0012,46,236,282
19/05/2011 21:00,2,0,1,1,22.14,25.76,77,19.0012,29,180,209
19/05/2011 22:00,2,0,1,3,20.5,24.24,82,19.9995,11,68,79
19/05/2011 23:00,2,0,1,1,19.68,23.485,94,0,9,63,72
01/06/2011 00:00,2,0,1,1,28.7,33.335,79,11.0014,9,25,34
01/06/2011 01:00,2,0,1,1,28.7,33.335,84,16.9979,8,9,17
